=========================Vanilla++ Admin Tools Session Logs=========================
Logs Started: 2026-9-18_21-45-15
====================================================================================
21:45:15 | [PermissionManager] Perm (DeleteObjectAtCrosshair) has been registered!
21:45:15 | [PermissionManager] Perm (BansManager:UnbanPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (BansManager:UpdateBanDuration) has been registered!
21:45:15 | [PermissionManager] Perm (BansManager:UpdateBanReason) has been registered!
21:45:15 | [PermissionManager] Perm (MenuSpectateTools) has been registered!
21:45:15 | [PermissionManager] Perm (MenuWebHooks) has been registered!
21:45:15 | [PermissionManager] Perm (MenuWebHooks:Create) has been registered!
21:45:15 | [PermissionManager] Perm (MenuWebHooks:Edit) has been registered!
21:45:15 | [PermissionManager] Perm (MenuWebHooks:Delete) has been registered!
21:45:15 | [PermissionManager] Perm (MenuTeleportManager) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:ViewPlayerPositions) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:TPPlayers) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:TPSelf) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:DeletePreset) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:AddNewPreset) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:EditPreset) has been registered!
21:45:15 | [PermissionManager] Perm (TeleportManager:TeleportEntity) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:DeleteObjects) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:PlayerESP) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:RestPasscodeFence) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:RetriveCodeFromObj) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:PlayerMeshEsp) has been registered!
21:45:15 | [PermissionManager] Perm (EspToolsMenu:InstantBaseBuild) has been registered!
21:45:15 | [PermissionManager] Perm (MenuXMLEditor) has been registered!
21:45:15 | [PermissionManager] Perm (MenuCommandsConsole) has been registered!
21:45:15 | [PermissionManager] Adding Super Admin (76561197978157047)
21:45:15 | [PermissionManager] Loaded UserGroups.json
21:45:15 | [BansManager]:: Load(): Loading ban list Json File $profile:VPPAdminTools/BanList.json
21:45:15 | [PermissionManager] Perm (Chat:StripPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:KillPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:HealPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:BringPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:ReturnPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:GotoPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:UnbanPlayer) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:TeleportToTown) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:TeleportToPoint) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:GiveAmmo) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:SpawnInventory) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:SpawnOnGround) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:SpawnInHands) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:SpawnCar) has been registered!
21:45:15 | [PermissionManager] Perm (Chat:refuelCar) has been registered!
21:45:15 | [WeatherManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/WeatherManager/WeatherSettingsPresets.json
21:45:15 | [TimeManager] Loading Json File $profile:VPPAdminTools/ConfigurablePlugins/TimeManager/TimeSettingsPresets.json
21:45:15 | Building Sets Loaded: 0
21:45:15 | [SteamAPIManager] WARNING couldn't fetch server IP from configs; using cURL...
21:45:15 | [SteamAPIManager] ERROR No steam API key configured, and or key is invalid.
23:20:56 | Player "Sepultaris" (steamId=76561197978157047) connected to server!
23:25:12 | Player "Survivor" (steamId=76561198032247375) connected to server!
1:52:20 | Player "Survivor (2)" (steamId=76561197978022302) connected to server!
3:7:3 | Player "Survivor" (steamId=76561198032247375) initiated disconnect process...
3:7:9 | Player "Survivor" (steamId=76561198032247375) disconnected early from server (EXIT NOW).
3:7:18 | Player "Survivor" (steamId=76561198032247375) disconnected from server.
3:36:54 | Player "Survivor (2)" (steamId=76561197978022302) initiated disconnect process...
3:37:2 | Player "Survivor (2)" (steamId=76561197978022302) disconnected early from server (EXIT NOW).
3:37:9 | Player "Survivor (2)" (steamId=76561197978022302) disconnected from server.
3:44:58 | Player "Sepultaris" (steamId=76561197978157047) initiated disconnect process...
3:45:2 | Player "Sepultaris" (steamId=76561197978157047) disconnected early from server (EXIT NOW).
3:45:13 | Player "Sepultaris" (steamId=76561197978157047) disconnected from server.
4:7:56 | Player "Sepultaris" (steamId=76561197978157047) connected to server!
4:21:25 | Admin "Sepultaris" (steamId=76561197978157047) built part d_right_final_planks at position: <2582.885254, 304.831757, 6351.595215>
4:21:27 | Admin "Sepultaris" (steamId=76561197978157047) built part e_right_outer_plate at position: <2582.885254, 304.831757, 6351.595215>
4:21:29 | Admin "Sepultaris" (steamId=76561197978157047) built part d_left_final_planks at position: <2582.885254, 304.831757, 6351.595215>
4:21:30 | Admin "Sepultaris" (steamId=76561197978157047) built part e_left_outer_plate at position: <2582.885254, 304.831757, 6351.595215>
4:22:49 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2557.750732, 309.490662, 6431.802734>)
4:22:51 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2479.590576, 325.011993, 6502.190430>)
4:22:53 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2657.402588, 337.112488, 6588.008301>)
4:22:54 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2661.423584, 340.309540, 6597.482910>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2682.901855, 345.415985, 6625.922363>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.558838, 347.093903, 6631.937988>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.563477, 347.096771, 6631.944336>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.576904, 347.103943, 6631.961426>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.583252, 347.107605, 6631.969238>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.600586, 347.116638, 6631.990234>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.607666, 347.120239, 6631.998535>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.624512, 347.128967, 6632.018555>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.632080, 347.133331, 6632.028320>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.645752, 347.139130, 6632.041504>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.666992, 347.148865, 6632.062500>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.676514, 347.152771, 6632.071777>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.697998, 347.162537, 6632.093262>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.705078, 347.165436, 6632.099609>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.731201, 347.175812, 6632.122070>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.744385, 347.181091, 6632.133789>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.771973, 347.191864, 6632.156738>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2688.780518, 347.195160, 6632.164551>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2689.195557, 347.389587, 6632.600098>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2689.509033, 347.536957, 6632.931152>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2689.860107, 347.693695, 6633.297852>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2690.192627, 347.842346, 6633.647461>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2690.498535, 347.979034, 6633.970215>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2690.796875, 348.111481, 6634.281250>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.053955, 348.226318, 6634.551270>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.303955, 348.336090, 6634.808594>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.508057, 348.426788, 6635.022949>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.691650, 348.507446, 6635.211914>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.840332, 348.573364, 6635.367188>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2691.980225, 348.634277, 6635.509766>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2692.092041, 348.683655, 6635.625488>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2692.201172, 348.730438, 6635.734375>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2692.286865, 348.767548, 6635.821777>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2692.763184, 348.984650, 6636.318848>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.109619, 349.146057, 6636.681152>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.368408, 349.266296, 6636.950684>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.555176, 349.352844, 6637.145508>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.691895, 349.416046, 6637.286621>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.792480, 349.462494, 6637.391113>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.871826, 349.498688, 6637.471680>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2693.940674, 349.526611, 6637.541992>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2694.002686, 349.549316, 6637.604492>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2695.159668, 349.984009, 6638.810547>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2695.909668, 350.265717, 6639.591797>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2696.371582, 350.439209, 6640.073242>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2696.652344, 350.544556, 6640.365234>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2696.819824, 350.607300, 6640.539551>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2697.430420, 350.794861, 6641.179688>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2697.785156, 350.901306, 6641.553711>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2697.982422, 350.961792, 6641.768066>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.090820, 350.994629, 6641.883789>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.145996, 351.013428, 6641.951172>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.190430, 351.028107, 6642.003906>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.239014, 351.046387, 6642.070801>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.274658, 351.058746, 6642.115234>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.322998, 351.077393, 6642.183594>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2698.357666, 351.089539, 6642.227539>)
4:22:59 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2700.216309, 351.663300, 6644.198242>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.074707, 351.923248, 6645.126953>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.465332, 352.040955, 6645.560547>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.633057, 352.092804, 6645.752930>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.720947, 352.122498, 6645.865723>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.773438, 352.138885, 6645.926758>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.821533, 352.154572, 6645.985840>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.855713, 352.165680, 6646.027344>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2701.901611, 352.180878, 6646.084473>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2702.868408, 352.463440, 6647.117676>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.196533, 352.562164, 6647.481934>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.303711, 352.594513, 6647.601074>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.339355, 352.605927, 6647.644043>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.355957, 352.611206, 6647.664063>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.699707, 352.712677, 6648.036621>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2703.881836, 352.767212, 6648.236816>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.064941, 352.822021, 6648.438477>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.251953, 352.873779, 6648.644531>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.432373, 352.923798, 6648.843750>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.599365, 352.969330, 6649.024414>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.758301, 353.012726, 6649.196289>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2704.903320, 353.052551, 6649.354004>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2705.035156, 353.088715, 6649.498047>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2705.147461, 353.119873, 6649.622070>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2705.612549, 353.247467, 6650.128906>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2705.978516, 353.350494, 6650.540527>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2706.276611, 353.434998, 6650.878418>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2706.513428, 353.502014, 6651.145996>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2707.104492, 353.664703, 6651.792480>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2707.539795, 353.788300, 6652.277344>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2707.828857, 353.881378, 6652.600098>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.030273, 353.950134, 6652.825195>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.176758, 353.999908, 6652.988281>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.283203, 354.036102, 6653.106445>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.369141, 354.064789, 6653.199707>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.432861, 354.086395, 6653.270020>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.489014, 354.104828, 6653.329590>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.531738, 354.119232, 6653.376465>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.771484, 354.198730, 6653.633789>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2708.919922, 354.249023, 6653.798340>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.017822, 354.281158, 6653.902344>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.075684, 354.300446, 6653.964844>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.117676, 354.313171, 6654.004395>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.149902, 354.323181, 6654.036133>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.194580, 354.336243, 6654.076172>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.220947, 354.344666, 6654.103027>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.267822, 354.358002, 6654.143555>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.294189, 354.366241, 6654.169922>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.667480, 354.489563, 6654.568848>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.853516, 354.551392, 6654.769531>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2709.953369, 354.583923, 6654.874023>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.000977, 354.599487, 6654.923828>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.036133, 354.609772, 6654.956543>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.057617, 354.616547, 6654.978027>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.090576, 354.626373, 6655.008301>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.110596, 354.632813, 6655.028809>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.145508, 354.643311, 6655.062012>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2710.887695, 354.896759, 6655.891113>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2711.188477, 354.998840, 6656.224609>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2711.316162, 355.038055, 6656.366211>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2711.364014, 355.051697, 6656.417480>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2711.381592, 355.056671, 6656.436523>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2712.556396, 355.399200, 6657.738281>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2712.951660, 355.514465, 6658.176270>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.080078, 355.551727, 6658.317871>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.120361, 355.563385, 6658.362305>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.134766, 355.567322, 6658.377441>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.154541, 355.573151, 6658.398926>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.205322, 355.588013, 6658.455078>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.226074, 355.593994, 6658.478516>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.277100, 355.608917, 6658.534668>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.298096, 355.614899, 6658.557617>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.535400, 355.683746, 6658.818359>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.590088, 355.699738, 6658.879883>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.647461, 355.717041, 6658.945801>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.699219, 355.732330, 6659.003906>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.757080, 355.749664, 6659.070801>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.809814, 355.765320, 6659.130371>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.872314, 355.784302, 6659.203613>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.925293, 355.799866, 6659.262695>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2713.990723, 355.819733, 6659.339355>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.078125, 355.844299, 6659.431641>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.160156, 355.868439, 6659.523926>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.221436, 355.885864, 6659.589355>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.279297, 355.903412, 6659.656250>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.320557, 355.915161, 6659.701172>)
4:23:0 | "Sepultaris" (steamid=76561197978157047) teleported to crosshair (pos=<2714.363037, 355.928162, 6659.750977>)
